Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Apr 11, 2022 8:00 PM;Apr 11, 2022 9:00 PM;64,626.75;57,220.50
Apr 11, 2022 9:00 PM;Apr 11, 2022 10:00 PM;62,054.50;52,792.75
Apr 11, 2022 10:00 PM;Apr 11, 2022 11:00 PM;59,460.25;48,578.75
Apr 11, 2022 11:00 PM;Apr 12, 2022 12:00 AM;55,549.00;43,482.75
Apr 12, 2022 12:00 AM;Apr 12, 2022 1:00 AM;49,592.75;35,985.00
Apr 12, 2022 1:00 AM;Apr 12, 2022 2:00 AM;48,123.00;33,973.75
Apr 12, 2022 2:00 AM;Apr 12, 2022 3:00 AM;47,318.25;32,519.50
Apr 12, 2022 3:00 AM;Apr 12, 2022 4:00 AM;47,626.50;32,298.75
Apr 12, 2022 4:00 AM;Apr 12, 2022 5:00 AM;49,096.50;33,279.50
Apr 12, 2022 5:00 AM;Apr 12, 2022 6:00 AM;52,444.50;36,106.00
Apr 12, 2022 6:00 AM;Apr 12, 2022 7:00 AM;58,584.50;41,400.75
Apr 12, 2022 7:00 AM;Apr 12, 2022 8:00 AM;63,829.25;43,713.75
Apr 12, 2022 8:00 AM;Apr 12, 2022 9:00 AM;66,657.00;40,349.00
Apr 12, 2022 9:00 AM;Apr 12, 2022 10:00 AM;67,901.25;35,720.25
Apr 12, 2022 10:00 AM;Apr 12, 2022 11:00 AM;69,050.75;31,898.50
Apr 12, 2022 11:00 AM;Apr 12, 2022 12:00 PM;70,338.00;28,489.25
Apr 12, 2022 12:00 PM;Apr 12, 2022 1:00 PM;70,132.25;24,862.00
Apr 12, 2022 1:00 PM;Apr 12, 2022 2:00 PM;69,070.50;22,585.25
Apr 12, 2022 2:00 PM;Apr 12, 2022 3:00 PM;67,479.00;21,685.75
Apr 12, 2022 3:00 PM;Apr 12, 2022 4:00 PM;66,609.75;23,689.50
Apr 12, 2022 4:00 PM;Apr 12, 2022 5:00 PM;65,774.00;28,009.50
Apr 12, 2022 5:00 PM;Apr 12, 2022 6:00 PM;65,728.00;34,963.50
Apr 12, 2022 6:00 PM;Apr 12, 2022 7:00 PM;66,067.50;41,912.25
Apr 12, 2022 7:00 PM;Apr 12, 2022 8:00 PM;66,059.00;43,976.50
Apr 12, 2022 8:00 PM;Apr 12, 2022 9:00 PM;64,491.25;40,658.50
Apr 12, 2022 9:00 PM;Apr 12, 2022 10:00 PM;61,520.00;36,074.75
Apr 12, 2022 10:00 PM;Apr 12, 2022 11:00 PM;58,680.75;33,243.00
Apr 12, 2022 11:00 PM;Apr 13, 2022 12:00 AM;54,691.25;29,930.50
Apr 13, 2022 12:00 AM;Apr 13, 2022 1:00 AM;50,094.75;27,350.25
Apr 13, 2022 1:00 AM;Apr 13, 2022 2:00 AM;48,383.25;27,713.00
Apr 13, 2022 2:00 AM;Apr 13, 2022 3:00 AM;47,567.50;28,832.50
Apr 13, 2022 3:00 AM;Apr 13, 2022 4:00 AM;47,571.50;30,536.25
Apr 13, 2022 4:00 AM;Apr 13, 2022 5:00 AM;49,098.00;33,456.25
Apr 13, 2022 5:00 AM;Apr 13, 2022 6:00 AM;51,845.75;37,646.25
Apr 13, 2022 6:00 AM;Apr 13, 2022 7:00 AM;57,966.00;44,913.25
Apr 13, 2022 7:00 AM;Apr 13, 2022 8:00 AM;62,123.75;47,906.50
Apr 13, 2022 8:00 AM;Apr 13, 2022 9:00 AM;64,858.25;46,444.75
Apr 13, 2022 9:00 AM;Apr 13, 2022 10:00 AM;65,931.50;42,872.50
Apr 13, 2022 10:00 AM;Apr 13, 2022 11:00 AM;66,997.00;39,991.00
Apr 13, 2022 11:00 AM;Apr 13, 2022 12:00 PM;68,118.50;37,297.00
Apr 13, 2022 12:00 PM;Apr 13, 2022 1:00 PM;67,910.50;34,864.50
Apr 13, 2022 1:00 PM;Apr 13, 2022 2:00 PM;66,810.50;33,927.00
Apr 13, 2022 2:00 PM;Apr 13, 2022 3:00 PM;65,531.00;34,707.50
Apr 13, 2022 3:00 PM;Apr 13, 2022 4:00 PM;64,298.50;37,300.25
Apr 13, 2022 4:00 PM;Apr 13, 2022 5:00 PM;62,803.00;41,189.50
Apr 13, 2022 5:00 PM;Apr 13, 2022 6:00 PM;62,045.00;46,973.75
Apr 13, 2022 6:00 PM;Apr 13, 2022 7:00 PM;62,343.50;53,468.75
Apr 13, 2022 7:00 PM;Apr 13, 2022 8:00 PM;62,780.25;57,305.25
Apr 13, 2022 8:00 PM;Apr 13, 2022 9:00 PM;61,751.25;56,747.75
Apr 13, 2022 9:00 PM;Apr 13, 2022 10:00 PM;59,193.50;53,721.75
Apr 13, 2022 10:00 PM;Apr 13, 2022 11:00 PM;56,363.75;50,497.75
Apr 13, 2022 11:00 PM;Apr 14, 2022 12:00 AM;52,745.75;46,632.00
Apr 14, 2022 12:00 AM;Apr 14, 2022 1:00 AM;49,824.25;44,020.00
Apr 14, 2022 1:00 AM;Apr 14, 2022 2:00 AM;47,866.00;41,560.50
Apr 14, 2022 2:00 AM;Apr 14, 2022 3:00 AM;46,824.75;40,030.50
Apr 14, 2022 3:00 AM;Apr 14, 2022 4:00 AM;46,677.25;39,679.50
Apr 14, 2022 4:00 AM;Apr 14, 2022 5:00 AM;48,061.75;40,915.75
Apr 14, 2022 5:00 AM;Apr 14, 2022 6:00 AM;50,931.75;43,912.25
Apr 14, 2022 6:00 AM;Apr 14, 2022 7:00 AM;57,191.50;50,274.75
Apr 14, 2022 7:00 AM;Apr 14, 2022 8:00 AM;61,811.00;53,081.75
Apr 14, 2022 8:00 AM;Apr 14, 2022 9:00 AM;64,612.25;51,784.50
Apr 14, 2022 9:00 AM;Apr 14, 2022 10:00 AM;65,757.75;47,995.25
Apr 14, 2022 10:00 AM;Apr 14, 2022 11:00 AM;67,076.00;44,709.75
Apr 14, 2022 11:00 AM;Apr 14, 2022 12:00 PM;68,171.75;42,178.75
Apr 14, 2022 12:00 PM;Apr 14, 2022 1:00 PM;68,145.25;39,799.50
Apr 14, 2022 1:00 PM;Apr 14, 2022 2:00 PM;67,069.75;37,974.75
Apr 14, 2022 2:00 PM;Apr 14, 2022 3:00 PM;65,597.50;37,126.75
Apr 14, 2022 3:00 PM;Apr 14, 2022 4:00 PM;64,216.75;37,840.75
Apr 14, 2022 4:00 PM;Apr 14, 2022 5:00 PM;62,837.25;39,867.25
Apr 14, 2022 5:00 PM;Apr 14, 2022 6:00 PM;62,900.00;44,836.75
Apr 14, 2022 6:00 PM;Apr 14, 2022 7:00 PM;63,029.50;50,437.25
Apr 14, 2022 7:00 PM;Apr 14, 2022 8:00 PM;63,022.50;54,107.00
Apr 14, 2022 8:00 PM;Apr 14, 2022 9:00 PM;62,005.00;54,129.50
Apr 14, 2022 9:00 PM;Apr 14, 2022 10:00 PM;59,408.75;51,491.75
Apr 14, 2022 10:00 PM;Apr 14, 2022 11:00 PM;56,335.00;48,155.25
Apr 14, 2022 11:00 PM;Apr 15, 2022 12:00 AM;52,702.25;44,357.75
Apr 15, 2022 12:00 AM;Apr 15, 2022 1:00 AM;47,711.00;39,122.25
Apr 15, 2022 1:00 AM;Apr 15, 2022 2:00 AM;45,981.50;37,656.75
Apr 15, 2022 2:00 AM;Apr 15, 2022 3:00 AM;44,807.75;36,567.00
Apr 15, 2022 3:00 AM;Apr 15, 2022 4:00 AM;44,224.75;36,044.00
Apr 15, 2022 4:00 AM;Apr 15, 2022 5:00 AM;44,724.25;36,576.25
Apr 15, 2022 5:00 AM;Apr 15, 2022 6:00 AM;44,702.75;36,546.50
Apr 15, 2022 6:00 AM;Apr 15, 2022 7:00 AM;44,974.00;36,565.00
Apr 15, 2022 7:00 AM;Apr 15, 2022 8:00 AM;46,603.75;36,090.75
Apr 15, 2022 8:00 AM;Apr 15, 2022 9:00 AM;49,745.50;34,923.00
Apr 15, 2022 9:00 AM;Apr 15, 2022 10:00 AM;52,366.25;32,462.25
Apr 15, 2022 10:00 AM;Apr 15, 2022 11:00 AM;54,575.50;30,324.50
Apr 15, 2022 11:00 AM;Apr 15, 2022 12:00 PM;57,273.00;29,797.50
Apr 15, 2022 12:00 PM;Apr 15, 2022 1:00 PM;57,275.50;27,779.25
Apr 15, 2022 1:00 PM;Apr 15, 2022 2:00 PM;55,115.75;25,020.50
Apr 15, 2022 2:00 PM;Apr 15, 2022 3:00 PM;52,566.75;23,190.00
Apr 15, 2022 3:00 PM;Apr 15, 2022 4:00 PM;51,576.75;24,308.50
Apr 15, 2022 4:00 PM;Apr 15, 2022 5:00 PM;51,462.50;27,686.50
Apr 15, 2022 5:00 PM;Apr 15, 2022 6:00 PM;52,504.50;33,624.00
Apr 15, 2022 6:00 PM;Apr 15, 2022 7:00 PM;53,601.75;40,188.50
Apr 15, 2022 7:00 PM;Apr 15, 2022 8:00 PM;54,110.75;44,011.25
Apr 15, 2022 8:00 PM;Apr 15, 2022 9:00 PM;53,959.00;44,252.00
Apr 15, 2022 9:00 PM;Apr 15, 2022 10:00 PM;52,401.00;42,103.75
Apr 15, 2022 10:00 PM;Apr 15, 2022 11:00 PM;50,869.50;40,252.75
Apr 15, 2022 11:00 PM;Apr 16, 2022 12:00 AM;48,023.50;37,278.75
Apr 16, 2022 12:00 AM;Apr 16, 2022 1:00 AM;46,298.75;34,285.75
Apr 16, 2022 1:00 AM;Apr 16, 2022 2:00 AM;44,927.25;32,913.75
Apr 16, 2022 2:00 AM;Apr 16, 2022 3:00 AM;43,995.50;31,968.00
Apr 16, 2022 3:00 AM;Apr 16, 2022 4:00 AM;43,603.50;31,466.00
Apr 16, 2022 4:00 AM;Apr 16, 2022 5:00 AM;44,122.00;31,900.00
Apr 16, 2022 5:00 AM;Apr 16, 2022 6:00 AM;44,848.75;32,718.50
Apr 16, 2022 6:00 AM;Apr 16, 2022 7:00 AM;45,878.25;33,777.00
Apr 16, 2022 7:00 AM;Apr 16, 2022 8:00 AM;47,823.50;33,946.25
Apr 16, 2022 8:00 AM;Apr 16, 2022 9:00 AM;51,099.50;32,943.75
Apr 16, 2022 9:00 AM;Apr 16, 2022 10:00 AM;53,893.00;30,091.50
Apr 16, 2022 10:00 AM;Apr 16, 2022 11:00 AM;55,571.25;25,789.25
Apr 16, 2022 11:00 AM;Apr 16, 2022 12:00 PM;56,761.25;21,693.00
Apr 16, 2022 12:00 PM;Apr 16, 2022 1:00 PM;56,981.50;18,034.75
Apr 16, 2022 1:00 PM;Apr 16, 2022 2:00 PM;54,632.00;14,010.25
Apr 16, 2022 2:00 PM;Apr 16, 2022 3:00 PM;52,661.75;12,344.00
Apr 16, 2022 3:00 PM;Apr 16, 2022 4:00 PM;52,191.50;14,743.25
Apr 16, 2022 4:00 PM;Apr 16, 2022 5:00 PM;51,846.25;19,909.00
Apr 16, 2022 5:00 PM;Apr 16, 2022 6:00 PM;52,275.50;28,163.25
Apr 16, 2022 6:00 PM;Apr 16, 2022 7:00 PM;53,393.75;38,418.00
Apr 16, 2022 7:00 PM;Apr 16, 2022 8:00 PM;53,594.75;43,958.50
Apr 16, 2022 8:00 PM;Apr 16, 2022 9:00 PM;52,597.25;42,874.50
Apr 16, 2022 9:00 PM;Apr 16, 2022 10:00 PM;50,738.50;39,601.25
Apr 16, 2022 10:00 PM;Apr 16, 2022 11:00 PM;49,319.50;37,451.50
Apr 16, 2022 11:00 PM;Apr 17, 2022 12:00 AM;46,721.25;34,863.50
Apr 17, 2022 12:00 AM;Apr 17, 2022 1:00 AM;43,363.25;30,668.50
Apr 17, 2022 1:00 AM;Apr 17, 2022 2:00 AM;41,607.00;29,536.50
Apr 17, 2022 2:00 AM;Apr 17, 2022 3:00 AM;40,365.75;29,097.00
Apr 17, 2022 3:00 AM;Apr 17, 2022 4:00 AM;39,779.25;29,444.00
Apr 17, 2022 4:00 AM;Apr 17, 2022 5:00 AM;39,914.25;30,508.00
Apr 17, 2022 5:00 AM;Apr 17, 2022 6:00 AM;39,655.75;31,133.75
Apr 17, 2022 6:00 AM;Apr 17, 2022 7:00 AM;38,679.50;30,414.75
Apr 17, 2022 7:00 AM;Apr 17, 2022 8:00 AM;39,243.25;28,163.50
Apr 17, 2022 8:00 AM;Apr 17, 2022 9:00 AM;42,323.25;24,574.00
Apr 17, 2022 9:00 AM;Apr 17, 2022 10:00 AM;45,450.00;20,620.25
Apr 17, 2022 10:00 AM;Apr 17, 2022 11:00 AM;47,266.00;16,439.50
Apr 17, 2022 11:00 AM;Apr 17, 2022 12:00 PM;49,837.00;14,282.75
Apr 17, 2022 12:00 PM;Apr 17, 2022 1:00 PM;49,219.75;11,081.50
Apr 17, 2022 1:00 PM;Apr 17, 2022 2:00 PM;46,574.75;8,374.00
Apr 17, 2022 2:00 PM;Apr 17, 2022 3:00 PM;44,565.75;8,099.25
Apr 17, 2022 3:00 PM;Apr 17, 2022 4:00 PM;43,699.75;10,813.25
Apr 17, 2022 4:00 PM;Apr 17, 2022 5:00 PM;44,448.25;16,694.75
Apr 17, 2022 5:00 PM;Apr 17, 2022 6:00 PM;45,494.25;24,560.75
Apr 17, 2022 6:00 PM;Apr 17, 2022 7:00 PM;46,941.50;33,616.50
Apr 17, 2022 7:00 PM;Apr 17, 2022 8:00 PM;47,502.50;38,494.75
Apr 17, 2022 8:00 PM;Apr 17, 2022 9:00 PM;48,043.75;38,387.25
Apr 17, 2022 9:00 PM;Apr 17, 2022 10:00 PM;47,167.75;35,441.00
Apr 17, 2022 10:00 PM;Apr 17, 2022 11:00 PM;46,403.75;33,230.25
Apr 17, 2022 11:00 PM;Apr 18, 2022 12:00 AM;44,155.00;30,505.25
Apr 18, 2022 12:00 AM;Apr 18, 2022 1:00 AM;44,930.25;30,425.00
Apr 18, 2022 1:00 AM;Apr 18, 2022 2:00 AM;43,119.50;29,437.00
Apr 18, 2022 2:00 AM;Apr 18, 2022 3:00 AM;42,152.00;29,456.00
Apr 18, 2022 3:00 AM;Apr 18, 2022 4:00 AM;41,661.25;30,166.25
Apr 18, 2022 4:00 AM;Apr 18, 2022 5:00 AM;42,225.75;31,852.25
Apr 18, 2022 5:00 AM;Apr 18, 2022 6:00 AM;42,857.00;33,408.00
Apr 18, 2022 6:00 AM;Apr 18, 2022 7:00 AM;43,025.50;33,870.50
Apr 18, 2022 7:00 AM;Apr 18, 2022 8:00 AM;43,838.75;31,689.25
Apr 18, 2022 8:00 AM;Apr 18, 2022 9:00 AM;46,868.75;27,717.00
Apr 18, 2022 9:00 AM;Apr 18, 2022 10:00 AM;50,235.25;23,736.75
Apr 18, 2022 10:00 AM;Apr 18, 2022 11:00 AM;52,437.25;20,169.75
Apr 18, 2022 11:00 AM;Apr 18, 2022 12:00 PM;55,191.25;19,070.50
Apr 18, 2022 12:00 PM;Apr 18, 2022 1:00 PM;55,092.00;17,492.25
Apr 18, 2022 1:00 PM;Apr 18, 2022 2:00 PM;52,758.25;15,767.75
Apr 18, 2022 2:00 PM;Apr 18, 2022 3:00 PM;51,121.50;16,541.00
Apr 18, 2022 3:00 PM;Apr 18, 2022 4:00 PM;50,369.75;20,084.25
Apr 18, 2022 4:00 PM;Apr 18, 2022 5:00 PM;50,607.00;26,075.25
Apr 18, 2022 5:00 PM;Apr 18, 2022 6:00 PM;51,489.50;34,214.00
Apr 18, 2022 6:00 PM;Apr 18, 2022 7:00 PM;52,675.00;43,017.50
Apr 18, 2022 7:00 PM;Apr 18, 2022 8:00 PM;52,984.50;47,536.50
Apr 18, 2022 8:00 PM;Apr 18, 2022 9:00 PM;53,378.00;47,844.00
Apr 18, 2022 9:00 PM;Apr 18, 2022 10:00 PM;52,207.75;45,505.00
Apr 18, 2022 10:00 PM;Apr 18, 2022 11:00 PM;51,067.50;43,682.00
Apr 18, 2022 11:00 PM;Apr 19, 2022 12:00 AM;48,177.50;40,918.00
Apr 19, 2022 12:00 AM;Apr 19, 2022 1:00 AM;46,358.25;38,777.75
Apr 19, 2022 1:00 AM;Apr 19, 2022 2:00 AM;45,258.50;38,589.75
Apr 19, 2022 2:00 AM;Apr 19, 2022 3:00 AM;44,481.00;38,687.00
Apr 19, 2022 3:00 AM;Apr 19, 2022 4:00 AM;44,560.50;39,442.00
Apr 19, 2022 4:00 AM;Apr 19, 2022 5:00 AM;46,082.00;41,264.75
Apr 19, 2022 5:00 AM;Apr 19, 2022 6:00 AM;49,370.75;44,473.00
Apr 19, 2022 6:00 AM;Apr 19, 2022 7:00 AM;55,075.25;49,500.25
Apr 19, 2022 7:00 AM;Apr 19, 2022 8:00 AM;59,931.75;51,073.50
Apr 19, 2022 8:00 AM;Apr 19, 2022 9:00 AM;62,891.00;47,835.50
Apr 19, 2022 9:00 AM;Apr 19, 2022 10:00 AM;64,128.50;42,107.00
Apr 19, 2022 10:00 AM;Apr 19, 2022 11:00 AM;65,127.75;36,532.75
Apr 19, 2022 11:00 AM;Apr 19, 2022 12:00 PM;66,125.00;32,570.75
Apr 19, 2022 12:00 PM;Apr 19, 2022 1:00 PM;65,737.75;29,540.50
Apr 19, 2022 1:00 PM;Apr 19, 2022 2:00 PM;64,572.00;27,732.25
Apr 19, 2022 2:00 PM;Apr 19, 2022 3:00 PM;63,173.50;26,912.00
Apr 19, 2022 3:00 PM;Apr 19, 2022 4:00 PM;61,900.00;27,834.00
Apr 19, 2022 4:00 PM;Apr 19, 2022 5:00 PM;60,584.25;30,439.75
Apr 19, 2022 5:00 PM;Apr 19, 2022 6:00 PM;60,308.50;35,436.75
Apr 19, 2022 6:00 PM;Apr 19, 2022 7:00 PM;60,648.25;41,706.00
Apr 19, 2022 7:00 PM;Apr 19, 2022 8:00 PM;60,988.75;45,952.50
Apr 19, 2022 8:00 PM;Apr 19, 2022 9:00 PM;60,236.75;45,422.75
Apr 19, 2022 9:00 PM;Apr 19, 2022 10:00 PM;57,889.75;42,367.00
Apr 19, 2022 10:00 PM;Apr 19, 2022 11:00 PM;55,159.25;39,827.00
Apr 19, 2022 11:00 PM;Apr 20, 2022 12:00 AM;51,649.75;37,207.75
Apr 20, 2022 12:00 AM;Apr 20, 2022 1:00 AM;48,091.75;35,597.50
Apr 20, 2022 1:00 AM;Apr 20, 2022 2:00 AM;46,589.50;35,486.50
Apr 20, 2022 2:00 AM;Apr 20, 2022 3:00 AM;45,927.25;36,046.75
Apr 20, 2022 3:00 AM;Apr 20, 2022 4:00 AM;46,148.50;37,196.00
Apr 20, 2022 4:00 AM;Apr 20, 2022 5:00 AM;47,506.00;38,955.50
Apr 20, 2022 5:00 AM;Apr 20, 2022 6:00 AM;50,496.75;41,957.75
Apr 20, 2022 6:00 AM;Apr 20, 2022 7:00 AM;55,963.50;46,912.75
Apr 20, 2022 7:00 AM;Apr 20, 2022 8:00 AM;60,751.00;48,453.25
Apr 20, 2022 8:00 AM;Apr 20, 2022 9:00 AM;63,631.00;45,450.75
Apr 20, 2022 9:00 AM;Apr 20, 2022 10:00 AM;64,914.25;40,140.75
Apr 20, 2022 10:00 AM;Apr 20, 2022 11:00 AM;66,389.00;35,188.00
Apr 20, 2022 11:00 AM;Apr 20, 2022 12:00 PM;67,163.00;31,173.75
Apr 20, 2022 12:00 PM;Apr 20, 2022 1:00 PM;66,569.50;27,902.25
Apr 20, 2022 1:00 PM;Apr 20, 2022 2:00 PM;65,333.75;26,149.75
Apr 20, 2022 2:00 PM;Apr 20, 2022 3:00 PM;63,860.00;25,938.50
Apr 20, 2022 3:00 PM;Apr 20, 2022 4:00 PM;62,625.75;27,814.25
Apr 20, 2022 4:00 PM;Apr 20, 2022 5:00 PM;61,058.50;30,891.50
Apr 20, 2022 5:00 PM;Apr 20, 2022 6:00 PM;60,455.25;36,381.25
Apr 20, 2022 6:00 PM;Apr 20, 2022 7:00 PM;60,703.25;43,256.50
Apr 20, 2022 7:00 PM;Apr 20, 2022 8:00 PM;61,243.50;47,867.75
Apr 20, 2022 8:00 PM;Apr 20, 2022 9:00 PM;60,560.00;47,617.25
Apr 20, 2022 9:00 PM;Apr 20, 2022 10:00 PM;58,344.75;44,655.25
Apr 20, 2022 10:00 PM;Apr 20, 2022 11:00 PM;55,546.50;41,721.50
Apr 20, 2022 11:00 PM;Apr 21, 2022 12:00 AM;52,035.75;38,648.75
Apr 21, 2022 12:00 AM;Apr 21, 2022 1:00 AM;48,883.75;36,058.00
Apr 21, 2022 1:00 AM;Apr 21, 2022 2:00 AM;47,427.75;35,756.50
Apr 21, 2022 2:00 AM;Apr 21, 2022 3:00 AM;46,813.25;36,179.50
Apr 21, 2022 3:00 AM;Apr 21, 2022 4:00 AM;46,914.75;36,920.75
Apr 21, 2022 4:00 AM;Apr 21, 2022 5:00 AM;48,137.50;38,402.50
Apr 21, 2022 5:00 AM;Apr 21, 2022 6:00 AM;51,125.50;41,416.50
Apr 21, 2022 6:00 AM;Apr 21, 2022 7:00 AM;56,876.00;46,631.75
Apr 21, 2022 7:00 AM;Apr 21, 2022 8:00 AM;60,455.50;47,753.75
Apr 21, 2022 8:00 AM;Apr 21, 2022 9:00 AM;63,130.25;46,441.50
Apr 21, 2022 9:00 AM;Apr 21, 2022 10:00 AM;64,255.75;42,859.00
Apr 21, 2022 10:00 AM;Apr 21, 2022 11:00 AM;65,478.75;38,947.00
Apr 21, 2022 11:00 AM;Apr 21, 2022 12:00 PM;66,437.50;36,010.50
Apr 21, 2022 12:00 PM;Apr 21, 2022 1:00 PM;65,990.00;33,332.50
Apr 21, 2022 1:00 PM;Apr 21, 2022 2:00 PM;64,732.50;31,020.00
Apr 21, 2022 2:00 PM;Apr 21, 2022 3:00 PM;63,109.00;29,286.50
Apr 21, 2022 3:00 PM;Apr 21, 2022 4:00 PM;62,051.00;29,310.50
Apr 21, 2022 4:00 PM;Apr 21, 2022 5:00 PM;60,792.75;30,141.00
Apr 21, 2022 5:00 PM;Apr 21, 2022 6:00 PM;60,514.50;33,255.75
Apr 21, 2022 6:00 PM;Apr 21, 2022 7:00 PM;60,910.25;37,974.00
Apr 21, 2022 7:00 PM;Apr 21, 2022 8:00 PM;61,242.00;41,224.00
Apr 21, 2022 8:00 PM;Apr 21, 2022 9:00 PM;60,015.00;40,272.25
Apr 21, 2022 9:00 PM;Apr 21, 2022 10:00 PM;57,749.25;37,193.75
Apr 21, 2022 10:00 PM;Apr 21, 2022 11:00 PM;54,588.00;33,716.25
Apr 21, 2022 11:00 PM;Apr 22, 2022 12:00 AM;51,374.00;30,591.50
Apr 22, 2022 12:00 AM;Apr 22, 2022 1:00 AM;49,073.75;29,967.25
Apr 22, 2022 1:00 AM;Apr 22, 2022 2:00 AM;47,528.50;29,015.00
Apr 22, 2022 2:00 AM;Apr 22, 2022 3:00 AM;46,730.75;28,606.50
Apr 22, 2022 3:00 AM;Apr 22, 2022 4:00 AM;46,978.50;29,024.75
Apr 22, 2022 4:00 AM;Apr 22, 2022 5:00 AM;48,216.25;30,015.50
Apr 22, 2022 5:00 AM;Apr 22, 2022 6:00 AM;51,073.00;32,422.50
Apr 22, 2022 6:00 AM;Apr 22, 2022 7:00 AM;56,629.00;37,151.25
Apr 22, 2022 7:00 AM;Apr 22, 2022 8:00 AM;61,128.50;39,132.25
Apr 22, 2022 8:00 AM;Apr 22, 2022 9:00 AM;63,815.75;36,873.50
Apr 22, 2022 9:00 AM;Apr 22, 2022 10:00 AM;64,833.25;31,864.75
Apr 22, 2022 10:00 AM;Apr 22, 2022 11:00 AM;66,084.75;27,527.50
Apr 22, 2022 11:00 AM;Apr 22, 2022 12:00 PM;66,655.25;23,648.50
Apr 22, 2022 12:00 PM;Apr 22, 2022 1:00 PM;66,031.75;20,103.25
Apr 22, 2022 1:00 PM;Apr 22, 2022 2:00 PM;64,825.00;17,794.50
Apr 22, 2022 2:00 PM;Apr 22, 2022 3:00 PM;62,924.00;16,326.75
Apr 22, 2022 3:00 PM;Apr 22, 2022 4:00 PM;61,628.00;17,422.75
Apr 22, 2022 4:00 PM;Apr 22, 2022 5:00 PM;60,634.50;19,832.00
Apr 22, 2022 5:00 PM;Apr 22, 2022 6:00 PM;60,445.75;24,101.50
Apr 22, 2022 6:00 PM;Apr 22, 2022 7:00 PM;60,169.50;29,232.00
Apr 22, 2022 7:00 PM;Apr 22, 2022 8:00 PM;60,212.50;33,430.50
Apr 22, 2022 8:00 PM;Apr 22, 2022 9:00 PM;58,990.50;32,862.50
Apr 22, 2022 9:00 PM;Apr 22, 2022 10:00 PM;56,541.50;29,752.50
Apr 22, 2022 10:00 PM;Apr 22, 2022 11:00 PM;53,435.25;26,838.25
Apr 22, 2022 11:00 PM;Apr 23, 2022 12:00 AM;49,946.75;23,902.50
Apr 23, 2022 12:00 AM;Apr 23, 2022 1:00 AM;45,971.00;20,259.75
Apr 23, 2022 1:00 AM;Apr 23, 2022 2:00 AM;44,337.75;19,948.75
Apr 23, 2022 2:00 AM;Apr 23, 2022 3:00 AM;43,500.25;20,007.50
Apr 23, 2022 3:00 AM;Apr 23, 2022 4:00 AM;43,313.00;20,587.00
Apr 23, 2022 4:00 AM;Apr 23, 2022 5:00 AM;43,683.25;21,555.50
Apr 23, 2022 5:00 AM;Apr 23, 2022 6:00 AM;44,062.50;22,278.50
Apr 23, 2022 6:00 AM;Apr 23, 2022 7:00 AM;44,736.50;22,419.75
Apr 23, 2022 7:00 AM;Apr 23, 2022 8:00 AM;46,556.75;21,652.50
Apr 23, 2022 8:00 AM;Apr 23, 2022 9:00 AM;49,550.00;20,104.75
Apr 23, 2022 9:00 AM;Apr 23, 2022 10:00 AM;52,078.00;16,849.50
Apr 23, 2022 10:00 AM;Apr 23, 2022 11:00 AM;53,852.50;12,359.75
Apr 23, 2022 11:00 AM;Apr 23, 2022 12:00 PM;54,787.00;8,574.75
Apr 23, 2022 12:00 PM;Apr 23, 2022 1:00 PM;54,369.25;6,322.75
Apr 23, 2022 1:00 PM;Apr 23, 2022 2:00 PM;52,789.50;5,238.75
Apr 23, 2022 2:00 PM;Apr 23, 2022 3:00 PM;51,446.00;5,895.25
Apr 23, 2022 3:00 PM;Apr 23, 2022 4:00 PM;50,469.25;7,994.50
Apr 23, 2022 4:00 PM;Apr 23, 2022 5:00 PM;50,096.00;11,364.00
Apr 23, 2022 5:00 PM;Apr 23, 2022 6:00 PM;50,852.25;16,628.00
Apr 23, 2022 6:00 PM;Apr 23, 2022 7:00 PM;51,405.00;22,362.00
Apr 23, 2022 7:00 PM;Apr 23, 2022 8:00 PM;51,455.00;26,135.00
Apr 23, 2022 8:00 PM;Apr 23, 2022 9:00 PM;50,667.50;25,746.00
Apr 23, 2022 9:00 PM;Apr 23, 2022 10:00 PM;49,419.00;23,552.25
Apr 23, 2022 10:00 PM;Apr 23, 2022 11:00 PM;47,828.00;21,802.50
Apr 23, 2022 11:00 PM;Apr 24, 2022 12:00 AM;45,182.50;19,409.50
Apr 24, 2022 12:00 AM;Apr 24, 2022 1:00 AM;42,348.75;17,168.75
Apr 24, 2022 1:00 AM;Apr 24, 2022 2:00 AM;40,459.50;16,162.75
Apr 24, 2022 2:00 AM;Apr 24, 2022 3:00 AM;39,417.50;15,390.00
Apr 24, 2022 3:00 AM;Apr 24, 2022 4:00 AM;39,182.50;15,252.75
Apr 24, 2022 4:00 AM;Apr 24, 2022 5:00 AM;39,529.25;15,633.25
Apr 24, 2022 5:00 AM;Apr 24, 2022 6:00 AM;39,727.75;16,214.50
Apr 24, 2022 6:00 AM;Apr 24, 2022 7:00 AM;39,470.00;16,135.25
Apr 24, 2022 7:00 AM;Apr 24, 2022 8:00 AM;40,557.00;16,513.50
Apr 24, 2022 8:00 AM;Apr 24, 2022 9:00 AM;43,710.25;17,595.25
Apr 24, 2022 9:00 AM;Apr 24, 2022 10:00 AM;46,773.75;17,280.50
Apr 24, 2022 10:00 AM;Apr 24, 2022 11:00 AM;49,130.50;15,944.50
